address,type,zip_code,city,price,living_area,plot_size,rooms,href
Lijsterlaan 5,woonhuis,1403 AR,Bussum,425000,99 ,171 ,4,/en/koop/bussum/huis-42033769-lijsterlaan-5/
Hoofdstraat 44,woonhuis,5473 AS,Heeswijk-Dinther,399000,128 ,329 ,7,/en/koop/heeswijk-dinther/huis-42033697-hoofdstraat-44/
Burgemeester de Goedestraat 10,woonhuis,7782 SC,De Krim,550000,146 ,7880 ,4,/en/koop/de-krim/huis-42033680-burgemeester-de-goedestraat-10/
Oostervoort 5 I,woonhuis,7103 XK,Winterswijk,235000,125 ,120 ,4,/en/koop/winterswijk/huis-42032851-oostervoort-5-i/
Hoofdstraat 220,woonhuis,6432 GL,Hoensbroek,125000,173 ,155 ,8,/en/koop/hoensbroek/huis-42033142-hoofdstraat-220/
Ridder van Dorpstraat 27,woonhuis,3264 VC,Nieuw-Beijerland,279500,114 ,138 ,5,/en/koop/nieuw-beijerland/huis-42034758-ridder-van-dorpstraat-27/
Boerakkerweg 19,woonhuis,9321 EL,Peize,530000,154 ,603 ,5,/en/koop/peize/huis-42033367-boerakkerweg-19/
Vorsterstraat 19,woonhuis,6991 CH,Rheden,299500,115 ,246 ,5,/en/koop/rheden/huis-88497878-vorsterstraat-19/
Laan van Middenburg 32,woonhuis,2275 CD,Voorburg,639000,189 ,140 ,8,/en/koop/voorburg/huis-42033202-laan-van-middenburg-32/
Van Zaeckstraat 53,woonhuis,2596 TR,Den Haag,1035000,203 ,158 ,7,/en/koop/den-haag/huis-42033159-van-zaeckstraat-53/
Tulpstraat 8,woonhuis,1756 AR,'t Zand,265000,124 ,210 ,5,/en/koop/t-zand/huis-42032953-tulpstraat-8/
't Spiker 6,woonhuis,7231 JS,Warnsveld,550000,187 ,451 ,7,/en/koop/warnsveld/huis-42033208-t-spiker-6/
Prinses Margrietplantsoen 42,woonhuis,1403 SZ,Bussum,495000,84 ,253 ,5,/en/koop/bussum/huis-42034452-prinses-margrietplantsoen-42/
S L van Alterenlaan 2,woonhuis,3411 MK,Lopik,400000,154 ,195 ,5,/en/koop/lopik/huis-88495959-s-l-van-alterenlaan-2/
Weegbree 10,woonhuis,2771 LH,Boskoop,489500,141 ,254 ,5,/en/koop/boskoop/huis-88497803-weegbree-10/
Europalaan 19,woonhuis,6226 CM,Maastricht,375000,87 ,254 ,3,/en/koop/maastricht/huis-88498263-europalaan-19/
Doorzwin 4254,woonhuis,1788 NV,Julianadorp,250000,106 ,305 ,5,/en/koop/julianadorp/huis-88498214-doorzwin-4254/
Kalsdonksestraat 141,woonhuis,4702 ZD,Roosendaal,305000,175 ,310 ,7,/en/koop/roosendaal/huis-88498140-kalsdonksestraat-141/
Anjersingel 70,woonhuis,1171 WH,Badhoevedorp,685000,132 ,229 ,5,/en/koop/badhoevedorp/huis-42033204-anjersingel-70/
Celebesstraat 78,woonhuis,2585 TN,Den Haag,1190000,276 ,161 ,10,/en/koop/den-haag/huis-42033281-celebesstraat-78/
Bredaseweg 86,woonhuis,4902 NS,Oosterhout (NB),720000,182 ,662 ,5,/en/koop/oosterhout-nb/huis-42033786-bredaseweg-86/
Wagenmaker 31,woonhuis,2353 WH,Leiderdorp,425000,107 ,107 ,5,/en/koop/leiderdorp/huis-42033683-wagenmaker-31/
Parallelweg 18,woonhuis,4621 JN,Bergen op Zoom,529000,144 ,273 ,5,/en/koop/bergen-op-zoom/huis-42032141-parallelweg-18/
Bankastraat 9,woonhuis,5215 AV,Den Bosch,450000,103 ,97 ,5,/en/koop/den-bosch/huis-42034570-bankastraat-9/
Van Ravesteinstraat 23,woonhuis,2526 TM,Den Haag,390000,114 ,38 ,4,/en/koop/den-haag/huis-88497801-van-ravesteinstraat-23/
Catharinastraat 16,woonhuis,4901 GR,Oosterhout (NB),475000,97 ,433 ,4,/en/koop/oosterhout-nb/huis-42033606-catharinastraat-16/
Holstweg 1 b,woonhuis,8121 EJ,Olst,489500,149 ,343 ,4,/en/koop/olst/huis-42034811-holstweg-1-b/
Zandvoortselaan 23,woonhuis,2042 XD,Zandvoort,795000,122 ,257 ,4,/en/koop/zandvoort/huis-88496280-zandvoortselaan-23/
Spoormakerserf 47,woonhuis,5706 KX,Helmond,559000,166 ,229 ,7,/en/koop/helmond/huis-88493866-spoormakerserf-47/
Huygenhoekring 47,woonhuis,1705 HA,Heerhugowaard,325000,95 ,123 ,5,/en/koop/heerhugowaard/huis-88497766-huygenhoekring-47/
Pasbree 90,woonhuis,7103 BS,Winterswijk,449090,140 ,368 ,6,/en/koop/winterswijk/huis-88498207-pasbree-90/
Westfalenstraat 63,woonhuis,1827 AW,Alkmaar,345000,109 ,156 ,5,/en/koop/alkmaar/huis-88498494-westfalenstraat-63/
Sibeliusstraat 735,woonhuis,5011 JR,Tilburg,269000,123 ,108 ,5,/en/koop/tilburg/huis-88498304-sibeliusstraat-735/
Ormelstraat 22,woonhuis,7121 DC,Aalten,289022,170 ,135 ,7,/en/koop/aalten/huis-88498470-ormelstraat-22/
Vergierdeweg 242,woonhuis,2026 ZJ,Haarlem,525000,126 ,155 ,6,/en/koop/haarlem/huis-42034974-vergierdeweg-242/
Loolaan 90,woonhuis,3971 PP,Driebergen-Rijsenburg,515000,131 ,334 ,5,/en/koop/driebergen-rijsenburg/huis-88498515-loolaan-90/
Van IJsendijkstraat 134,woonhuis,1442 CS,Purmerend,585000,163 ,538 ,5,/en/koop/purmerend/huis-42034988-van-ijsendijkstraat-134/
Veldweg 29,woonhuis,1359 JZ,Almere,850000,249 ,273 ,7,/en/koop/almere/huis-88498529-veldweg-29/
Hogeschoorweg 294,woonhuis,5914 CZ,Venlo,285000,120 ,340 ,5,/en/koop/venlo/huis-42034982-hogeschoorweg-294/
Pijpestro 13,woonhuis,7887 GK,Erica,195000,102 ,338 ,4,/en/koop/erica/huis-42034903-pijpestro-13/
Eisenhowerlaan 113,woonhuis,2625 GH,Delft,415000,123 ,143 ,5,/en/koop/delft/huis-42034905-eisenhowerlaan-113/
Offenbachstraat 13,woonhuis,3208 BH,Spijkenisse,285000,105 ,120 ,3,/en/koop/spijkenisse/huis-42034907-offenbachstraat-13/
Willemstraat 49 A,woonhuis,2514 HK,Den Haag,369500,58 ,40 ,2,/en/koop/den-haag/huis-88498544-willemstraat-49-a/
Wilgenstraat 8,woonhuis,6653 AV,Deest,240000,72 ,270 ,4,/en/koop/deest/huis-42034588-wilgenstraat-8/
Munnikenweg 10,woonhuis,3905 MH,Veenendaal,425000,73 ,288 ,5,/en/koop/veenendaal/huis-42034920-munnikenweg-10/
Magnoliahof 36,woonhuis,5213 HK,Den Bosch,498000,114 ,262 ,5,/en/koop/den-bosch/huis-42034937-magnoliahof-36/
Brittenburg 103,woonhuis,3328 JC,Dordrecht,287000,92 ,133 ,4,/en/koop/dordrecht/huis-88498579-brittenburg-103/
Meester J. Henderikxstraat 34,woonhuis,1788 AM,Julianadorp,350000,139 ,142 ,5,/en/koop/julianadorp/huis-88498467-meester-j-henderikxstraat-34/
Lange Noordstraat 55,woonhuis,4331 CC,Middelburg,900000,305 ,252 ,9,/en/koop/middelburg/huis-42034949-lange-noordstraat-55/
Dubbeldamstraat 13,woonhuis,5043 GL,Tilburg,449500,135 ,254 ,6,/en/koop/tilburg/huis-42031492-dubbeldamstraat-13/
Beeklaan 13,woonhuis,4724 BM,Wouw,925000,395 ,1331 ,6,/en/koop/wouw/huis-42034958-beeklaan-13/
Nicolaas Beetsstraat 26,woonhuis,4003 KB,Tiel,450000,156 ,500 ,7,/en/koop/tiel/huis-42034953-nicolaas-beetsstraat-26/
Gieterijstraat 9,woonhuis,8111 ED,Heeten,298000,131 ,137 ,5,/en/koop/heeten/huis-42034066-gieterijstraat-9/
Papiermoerbeilaan 44,woonhuis,3545 AK,Utrecht,779000,143 ,247 ,5,/en/koop/utrecht/huis-42016634-papiermoerbeilaan-44/
Rembrandtstraat 39,woonhuis,5991 GC,Baarlo (LI),349500,120 ,240 ,7,/en/koop/baarlo-li/huis-42034073-rembrandtstraat-39/
Ploossche Hof 59,woonhuis,5233 HA,Den Bosch,365000,121 ,131 ,5,/en/koop/den-bosch/huis-88498633-ploossche-hof-59/
Verlengde Meeuwerderweg 193,woonhuis,9723 ZN,Groningen,495000,167 ,,6,/en/koop/groningen/huis-42034525-verlengde-meeuwerderweg-193/
Lisztstraat 7,woonhuis,4904 ME,Oosterhout (NB),345000,133 ,156 ,5,/en/koop/oosterhout-nb/huis-42034875-lisztstraat-7/
Sint Hubertuslaan 140,woonhuis,3972 WR,Driebergen-Rijsenburg,445000,120 ,126 ,6,/en/koop/driebergen-rijsenburg/huis-42034023-sint-hubertuslaan-140/
Stedekestraat 56,woonhuis,5041 DN,Tilburg,350000,102 ,152 ,4,/en/koop/tilburg/huis-42034027-stedekestraat-56/
Schepperij 11 b,woonhuis,9791 LW,Ten Boer,275000,116 ,264 ,5,/en/koop/ten-boer/huis-42034000-schepperij-11-b/
Zuidzijde Haven 5,woonhuis,3252 BZ,Goedereede,995000,318 ,350 ,11,/en/koop/goedereede/huis-42034082-zuidzijde-haven-5/
Uitdamstraat 30,woonhuis,3826 CG,Amersfoort,700000,162 ,193 ,6,/en/koop/amersfoort/huis-42034060-uitdamstraat-30/
Prinses Beatrixstraat 18,woonhuis,6241 EW,Bunde,350000,104 ,278 ,7,/en/koop/bunde/huis-88498554-prinses-beatrixstraat-18/
Fons Olterdissenstraat 14,woonhuis,6136 HZ,Sittard,165000,78 ,188 ,6,/en/koop/sittard/huis-88498556-fons-olterdissenstraat-14/
Krommestraat 77,woonhuis,4711 NB,St. Willebrord,599000,142 ,1420 ,4,/en/koop/st-willebrord/huis-88498746-krommestraat-77/
Oude Lentsebaan 1 B,woonhuis,4884 NB,Wernhout,339500,108 ,97 ,4,/en/koop/wernhout/huis-88498596-oude-lentsebaan-1-b/
Vinkenlaan 22,woonhuis,9663 CN,Nieuwe Pekela,255000,80 ,660 ,4,/en/koop/nieuwe-pekela/huis-88498757-vinkenlaan-22/
Smartwoningen (Bouwnr. 22),woonhuis,1711,Hensbroek,270000,68 ,66 ,2,/en/koop/hensbroek/huis-42034171-smartwoningen-bouwnr-22/
Tussenwoning levensloop (Bouwnr. 32),woonhuis,1711,Hensbroek,375000,112 ,157 ,4,/en/koop/hensbroek/huis-42034175-tussenwoning-levensloop-bouwnr-32/
Hoekwoningen levensloop (Bouwnr. 30),woonhuis,1711,Hensbroek,399500,112 ,226 ,4,/en/koop/hensbroek/huis-42034191-hoekwoningen-levensloop-bouwnr-30/
Hoekwoningen (Bouwnr. 34),woonhuis,1711,Hensbroek,399500,124 ,145 ,5,/en/koop/hensbroek/huis-42034199-hoekwoningen-bouwnr-34/
Beethovenlaan 8,woonhuis,6361 CK,Nuth,297000,111 ,286 ,5,/en/koop/nuth/huis-42034115-beethovenlaan-8/
Meiraap 11,woonhuis,5087 CS,Diessen,425000,110 ,200 ,5,/en/koop/diessen/huis-88498725-meiraap-11/
Rijwoningen (Bouwnr. 35),woonhuis,1711,Hensbroek,380000,124 ,122 ,5,/en/koop/hensbroek/huis-42034162-rijwoningen-bouwnr-35/
2-1 kapwoningen (Bouwnr. 6),woonhuis,1711,Hensbroek,499000,147 ,302 ,5,/en/koop/hensbroek/huis-42034159-2-1-kapwoningen-bouwnr-6/
de Ruyterstraat 18,woonhuis,7572 BL,Oldenzaal,349000,106 ,147 ,4,/en/koop/oldenzaal/huis-42037177-de-ruyterstraat-18/
Dorpsplein 3,woonhuis,4363 AA,Aagtekerke,419000,134 ,352 ,7,/en/koop/aagtekerke/huis-88498829-dorpsplein-3/
Vrijstaande woningen (Bouwnr. 15),woonhuis,1711,Hensbroek,625000,183 ,404 ,5,/en/koop/hensbroek/huis-42034265-vrijstaande-woningen-bouwnr-15/
Oosthaag 71,woonhuis,5346 LB,Oss,395000,125 ,180 ,5,/en/koop/oss/huis-88498623-oosthaag-71/
Huygensstraat 13,woonhuis,3314 ZC,Dordrecht,235000,87 ,76 ,3,/en/koop/dordrecht/huis-42034932-huygensstraat-13/
Westeinde 21,woonhuis,9079 LH,St.-Jacobiparochie,269000,150 ,293 ,6,/en/koop/st-jacobiparochie/huis-88498840-westeinde-21/
Steenbakkerij 45,woonhuis,9951 KB,Winsum (GR),280000,116 ,202 ,6,/en/koop/winsum-gr/huis-88498787-steenbakkerij-45/
Zandplaat 15,woonhuis,3891 ZB,Zeewolde,439000,143 ,303 ,5,/en/koop/zeewolde/huis-88498834-zandplaat-15/
Epelenberg 112,woonhuis,4817 CP,Breda,239000,88 ,154 ,5,/en/koop/breda/huis-42034947-epelenberg-112/
Oud Piershilseweg 1,woonhuis,3265 LG,Piershil,475000,117 ,1115 ,3,/en/koop/piershil/huis-42034197-oud-piershilseweg-1/
Roerdomp 2,woonhuis,3191 GE,Hoogvliet Rotterdam,375000,113 ,182 ,4,/en/koop/hoogvliet-rotterdam/huis-88498848-roerdomp-2/
Plein 44,woonhuis,4543 BK,Zaamslag,259000,150 ,210 ,5,/en/koop/zaamslag/huis-88498822-plein-44/
Asselsestraat 157,woonhuis,7311 EK,Apeldoorn,319500,74 ,170 ,4,/en/koop/apeldoorn/huis-42034382-asselsestraat-157/
Azaleastraat 1,woonhuis,2565 CC,Den Haag,589000,124 ,99 ,6,/en/koop/den-haag/huis-42034127-azaleastraat-1/
Lommerhof 44,woonhuis,1702 VV,Heerhugowaard,825000,216 ,664 ,6,/en/koop/heerhugowaard/huis-88498452-lommerhof-44/
Wilgenlaan 42,woonhuis,7642 EX,Wierden,279000,95 ,171 ,5,/en/koop/wierden/huis-88498648-wilgenlaan-42/
Grevelingen 4,woonhuis,8251 WN,Dronten,300000,105 ,183 ,5,/en/koop/dronten/huis-42033176-grevelingen-4/
Paulus Potterstraat 7,woonhuis,4501 KA,Oostburg,229000,91 ,152 ,4,/en/koop/oostburg/huis-88498570-paulus-potterstraat-7/
Nieuwe Meursweg 11,woonhuis,6942 RA,Didam,360000,119 ,218 ,5,/en/koop/didam/huis-42034936-nieuwe-meursweg-11/
Hendrik van Viandenstraat 32,woonhuis,8061 CW,Hasselt,325000,143 ,185 ,6,/en/koop/hasselt/huis-42034035-hendrik-van-viandenstraat-32/
Hendrika van Tussenbroekstraat 8,woonhuis,4207 JK,Gorinchem,325000,112 ,130 ,4,/en/koop/gorinchem/huis-42034328-hendrika-van-tussenbroekstraat-8/
Veldbiesweg 30,woonhuis,8084 RD,'t Harde,441000,148 ,170 ,5,/en/koop/t-harde/huis-42034342-veldbiesweg-30/
Walstraat 25,woonhuis,7671 AM,Vriezenveen,239000,90 ,377 ,5,/en/koop/vriezenveen/huis-88498933-walstraat-25/
Heerengracht 27,woonhuis,7941 JJ,Meppel,295000,111 ,105 ,5,/en/koop/meppel/huis-42034946-heerengracht-27/
B 107,woonhuis,2975 BK,Ottoland,515000,105 ,529 ,4,/en/koop/ottoland/huis-42034939-b-107/
Botter 38 24,woonhuis,8243 KD,Lelystad,359500,113 ,259 ,5,/en/koop/lelystad/huis-88498436-botter-38-24/
Brasiliastraat 31,woonhuis,2548 GZ,Den Haag,420000,114 ,123 ,5,/en/koop/den-haag/huis-42034252-brasiliastraat-31/
Rietkamp 20,woonhuis,8051 ZM,Hattem,325000,99 ,107 ,5,/en/koop/hattem/huis-42034347-rietkamp-20/
Telemannstraat 76,woonhuis,8031 KL,Zwolle,265000,71 ,131 ,4,/en/koop/zwolle/huis-42034075-telemannstraat-76/
Bothalaan 2 b,woonhuis,3707 XK,Zeist,595000,118 ,103 ,7,/en/koop/zeist/huis-88498879-bothalaan-2-b/
Rivierdijk 508,woonhuis,3372 BZ,Hardinxveld-Giessendam,289500,76 ,340 ,3,/en/koop/hardinxveld-giessendam/huis-42034336-rivierdijk-508/
Van Schuppenstraat 3,woonhuis,5253 DD,Nieuwkuijk,725000,173 ,309 ,7,/en/koop/nieuwkuijk/huis-42034341-van-schuppenstraat-3/
Den Eik 6,woonhuis,5843 AZ,Westerbeek,315000,101 ,298 ,4,/en/koop/westerbeek/huis-88498954-den-eik-6/
Waalstraat 15,woonhuis,2405 AA,Alphen aan den Rijn,375000,107 ,187 ,6,/en/koop/alphen-aan-den-rijn/huis-42034354-waalstraat-15/
Wethouder Potstraat 31,woonhuis,7671 HK,Vriezenveen,315000,105 ,303 ,5,/en/koop/vriezenveen/huis-42034104-wethouder-potstraat-31/
Bizetstraat 12,woonhuis,7442 HX,Nijverdal,265000,119 ,129 ,7,/en/koop/nijverdal/huis-88409027-bizetstraat-12/
Koepelweg 36,woonhuis,2202 AL,Noordwijk (ZH),3450000,422 ,2380 ,11,/en/koop/noordwijk-zh/huis-88409023-koepelweg-36/
Jeudestraat 73 a,woonhuis,4011 GJ,Zoelen,395000,115 ,382 ,4,/en/koop/zoelen/huis-42034026-jeudestraat-73-a/
Kerkweg 68,woonhuis,8024 AP,Zwolle,415000,84 ,252 ,5,/en/koop/zwolle/huis-42034941-kerkweg-68/
Vaart Wz 15,woonhuis,8435 WC,Donkerbroek,275000,79 ,1320 ,5,/en/koop/donkerbroek/huis-42034954-vaart-wz-15/
Castor 9,woonhuis,7904 KR,Hoogeveen,239500,104 ,151 ,4,/en/koop/hoogeveen/huis-42034248-castor-9/
Costerlaan 25,woonhuis,5252 CS,Vlijmen,339000,91 ,166 ,5,/en/koop/vlijmen/huis-42034331-costerlaan-25/
Hazelaar 28,woonhuis,5757 CA,Liessel,439000,195 ,439 ,7,/en/koop/liessel/huis-42034131-hazelaar-28/
Leekenstraat 7,woonhuis,5384 EN,Heesch,500000,129 ,352 ,4,/en/koop/heesch/huis-88497134-leekenstraat-7/
Nachtschadestraat 10,woonhuis,2153 EL,Nieuw-Vennep,379000,108 ,162 ,6,/en/koop/nieuw-vennep/huis-42045409-nachtschadestraat-10/
Rikki Visserstraat 5,woonhuis,1336 KV,Almere,745000,219 ,369 ,6,/en/koop/almere/huis-42034952-rikki-visserstraat-5/
Hazenakker 1,woonhuis,3994 EJ,Houten,689000,152 ,260 ,5,/en/koop/houten/huis-42034090-hazenakker-1/
Albert van Cuijckstraat 68,woonhuis,5721 JR,Asten,572000,132 ,1072 ,6,/en/koop/asten/huis-88498622-albert-van-cuijckstraat-68/
De Pauwentuin 7,woonhuis,1181 MP,Amstelveen,700000,151 ,146 ,7,/en/koop/amstelveen/huis-42034019-de-pauwentuin-7/
Stellingmolenstraat 69,woonhuis,1333 CG,Almere,400000,118 ,251 ,4,/en/koop/almere/huis-42034001-stellingmolenstraat-69/
Wilhelminastraat 95 en 95-Z,woonhuis,1931 BP,Egmond aan Zee,675000,97 ,257 ,3,/en/koop/egmond-aan-zee/huis-42034006-wilhelminastraat-95-en-95-z/
Lytse Dobbe 30,woonhuis,9249 NG,Frieschepalen,350000,102 ,464 ,6,/en/koop/frieschepalen/huis-42034003-lytse-dobbe-30/
Suze Groeneweglaan 8,woonhuis,6662 LT,Elst (GE),395000,110 ,223 ,3,/en/koop/elst-ge/huis-42034046-suze-groeneweglaan-8/
Duiveland 20,woonhuis,8302 PK,Emmeloord,265000,98 ,132 ,5,/en/koop/emmeloord/huis-42034043-duiveland-20/
Anemoonlaan 53,woonhuis,1424 NA,De Kwakel,629053,144 ,159 ,4,/en/koop/de-kwakel/huis-42034041-anemoonlaan-53/
Zaagje 10,woonhuis,4616 AG,Bergen op Zoom,369000,123 ,127 ,5,/en/koop/bergen-op-zoom/huis-42034022-zaagje-10/
Dreeslaan 32,woonhuis,5252 AM,Vlijmen,325000,103 ,150 ,5,/en/koop/vlijmen/huis-42045508-dreeslaan-32/
Hazepad 5,woonhuis,1674 NP,Opperdoes,275000,227 ,716 ,3,/en/koop/opperdoes/huis-42034387-hazepad-5/
Pastoor J. van Dijklaan 87,woonhuis,1424 SJ,De Kwakel,479000,107 ,111 ,5,/en/koop/de-kwakel/huis-42034358-pastoor-j-van-dijklaan-87/
Vliststraat 34,woonhuis,7333 MV,Apeldoorn,475000,118 ,222 ,5,/en/koop/apeldoorn/huis-42034168-vliststraat-34/
Otter 11,woonhuis,5283 NG,Boxtel,833000,184 ,470 ,6,/en/koop/boxtel/huis-42034047-otter-11/
Schoutsweer 25,woonhuis,3371 CT,Hardinxveld-Giessendam,325000,119 ,180 ,5,/en/koop/hardinxveld-giessendam/huis-88498710-schoutsweer-25/
Molenmeesterslag 24,woonhuis,2805 GV,Gouda,350000,101 ,127 ,6,/en/koop/gouda/huis-88498966-molenmeesterslag-24/
Laagveld 140,woonhuis,9753 KE,Haren (GR),245000,85 ,170 ,3,/en/koop/haren-gr/huis-42045664-laagveld-140/
Hoefbladstraat 15,woonhuis,1562 SH,Krommenie,310000,76 ,132 ,4,/en/koop/krommenie/huis-42045515-hoefbladstraat-15/
Ericahof 19,woonhuis,3355 RE,Papendrecht,325000,99 ,127 ,5,/en/koop/papendrecht/huis-88409195-ericahof-19/
Sophialaan 6,woonhuis,3344 HB,Hendrik-Ido-Ambacht,540000,157 ,189 ,6,/en/koop/hendrik-ido-ambacht/huis-42034647-sophialaan-6/
Jupiterlaan 38,woonhuis,7314 KS,Apeldoorn,650000,139 ,240 ,5,/en/koop/apeldoorn/huis-42034129-jupiterlaan-38/
Tussen de Eiken 23,woonhuis,7325 HH,Apeldoorn,485000,154 ,189 ,6,/en/koop/apeldoorn/huis-42034119-tussen-de-eiken-23/
Koningin Anna Paulownastraat 14,woonhuis,2691 VZ,'s-Gravenzande,365000,100 ,200 ,6,/en/koop/s-gravenzande/huis-42034102-koningin-anna-paulownastraat-14/
Van Bergenplein 80,woonhuis,4871 CG,Etten-Leur,539000,205 ,460 ,5,/en/koop/etten-leur/huis-88498775-van-bergenplein-80/
Hoogstraat 38,woonhuis,2965 AL,Nieuwpoort,529000,130 ,179 ,6,/en/koop/nieuwpoort/huis-42034113-hoogstraat-38/
De Savornin Lohmanlaan 32,woonhuis,9722 HH,Groningen,799000,173 ,356 ,6,/en/koop/groningen/huis-42034132-de-savornin-lohmanlaan-32/
Pieter A. van Heijningestraat 26,woonhuis,1035 TA,Amsterdam,495000,97 ,95 ,3,/en/koop/amsterdam/huis-88498743-pieter-a-van-heijningestraat-26/
Bezuidenhout 20,woonhuis,6711 JZ,Ede,1395000,424 ,1276 ,12,/en/koop/ede/huis-88409146-bezuidenhout-20/
Prinses Margrietstraat 5,woonhuis,8019 ZD,Zwolle,389000,125 ,196 ,6,/en/koop/zwolle/huis-42034289-prinses-margrietstraat-5/
Lange Haeg 76,woonhuis,3853 EJ,Ermelo,415000,123 ,243 ,5,/en/koop/ermelo/huis-42045502-lange-haeg-76/
Singelstraat 3,woonhuis,1381 BH,Weesp,450000,79 ,100 ,4,/en/koop/weesp/huis-42034314-singelstraat-3/
Dorpsplein 39,woonhuis,4443 AE,Nisse,225000,114 ,365 ,4,/en/koop/nisse/huis-88409194-dorpsplein-39/
Proost Frederikstraat 17,woonhuis,6231 CT,Meerssen,445000,117 ,333 ,6,/en/koop/meerssen/huis-88409213-proost-frederikstraat-17/
Henri Dunantstraat 15,woonhuis,6235 AN,Ulestraten,349000,140 ,354 ,6,/en/koop/ulestraten/huis-88409246-henri-dunantstraat-15/
Lambertus Hortensiuslaan 21,woonhuis,1412 GV,Naarden,985000,173 ,380 ,6,/en/koop/naarden/huis-42045536-lambertus-hortensiuslaan-21/
Horsenserf 38,woonhuis,3067 DW,Rotterdam,425000,142 ,202 ,6,/en/koop/rotterdam/huis-42034287-horsenserf-38/
W.M. Dudokstraat 9,woonhuis,1567 GS,Assendelft,679000,189 ,215 ,6,/en/koop/assendelft/huis-42034284-wm-dudokstraat-9/
Diamantdijk 55,woonhuis,4706 GX,Roosendaal,295000,124 ,149 ,5,/en/koop/roosendaal/huis-42034140-diamantdijk-55/
Kattenbosch 52,woonhuis,5243 SG,Rosmalen,379500,131 ,179 ,5,/en/koop/rosmalen/huis-42034152-kattenbosch-52/
Karel Doormanlaan 2,woonhuis,4535 BR,Terneuzen,295000,130 ,194 ,5,/en/koop/terneuzen/huis-42034143-karel-doormanlaan-2/
Kruiszwin 5620,woonhuis,1788 RZ,Julianadorp,349500,125 ,260 ,4,/en/koop/julianadorp/huis-88409105-kruiszwin-5620/
Tjalk 30 9,woonhuis,8232 NH,Lelystad,348000,109 ,196 ,5,/en/koop/lelystad/huis-42034216-tjalk-30-9/
Jacob van Heemskerckstraat 80,woonhuis,1782 XE,Den Helder,199000,95 ,129 ,5,/en/koop/den-helder/huis-42034281-jacob-van-heemskerckstraat-80/
Van Oldenbarneveltlaan 25,woonhuis,1215 GD,Hilversum,525000,126 ,336 ,5,/en/koop/hilversum/huis-42034280-van-oldenbarneveltlaan-25/
Eendrachtstraat 57,woonhuis,8012 VW,Zwolle,350000,110 ,170 ,5,/en/koop/zwolle/huis-88498844-eendrachtstraat-57/
Schoolstraat 8 a,woonhuis,5241 VB,Rosmalen,535000,130 ,220 ,4,/en/koop/rosmalen/huis-42045676-schoolstraat-8-a/
Mol 4,woonhuis,5251 GL,Vlijmen,415000,109 ,130 ,5,/en/koop/vlijmen/huis-42045643-mol-4/
Aartje de Voseiland 6,woonhuis,1382 MK,Weesp,800000,180 ,195 ,5,/en/koop/weesp/huis-42034316-aartje-de-voseiland-6/
Westlandse Langeweg 7,woonhuis,4651 PD,Steenbergen (NB),650000,163 ,3070 ,4,/en/koop/steenbergen-nb/huis-88409149-westlandse-langeweg-7/
Heemraadsingel 23,woonhuis,2461 SP,Ter Aar,375000,123 ,138 ,4,/en/koop/ter-aar/huis-42034221-heemraadsingel-23/
Parelhoenstraat 44,woonhuis,3815 AG,Amersfoort,695000,175 ,317 ,4,/en/koop/amersfoort/huis-42034223-parelhoenstraat-44/
Industrieweg 103,woonhuis,7061 AP,Terborg,299000,106 ,300 ,5,/en/koop/terborg/huis-88409267-industrieweg-103/
Voorstraat 55,woonhuis,8861 BE,Harlingen,345000,175 ,250 ,1,/en/koop/harlingen/huis-88498909-voorstraat-55/
Dali?nwaerd 110,woonhuis,5221 KH,Den Bosch,395000,131 ,98 ,5,/en/koop/den-bosch/huis-42034375-dalienwaerd-110/
Moeskes 9,woonhuis,4871 AE,Etten-Leur,509000,144 ,327 ,5,/en/koop/etten-leur/huis-42034374-moeskes-9/
Rietmade 18,woonhuis,4741 DX,Hoeven,650000,157 ,840 ,5,/en/koop/hoeven/huis-88498894-rietmade-18/
Diamantdijk 178,woonhuis,4706 HC,Roosendaal,299000,132 ,162 ,6,/en/koop/roosendaal/huis-88409324-diamantdijk-178/
Es 31,woonhuis,9351 ZL,Leek,449500,129 ,236 ,5,/en/koop/leek/huis-42034370-es-31/
Wildseweg 1,woonhuis,5398 KA,Maren-Kessel,700000,271 ,7151 ,7,/en/koop/maren-kessel/huis-42034360-wildseweg-1/
Schuivenoord 43,woonhuis,4707 XM,Roosendaal,279000,116 ,138 ,5,/en/koop/roosendaal/huis-88409094-schuivenoord-43/
Goudrenet 22,woonhuis,7623 KM,Borne,559500,158 ,290 ,6,/en/koop/borne/huis-42033855-goudrenet-22/
Johan van Arnhemstraat 4,woonhuis,6891 BC,Rozendaal,499900,140 ,264 ,5,/en/koop/rozendaal/huis-42045733-johan-van-arnhemstraat-4/
Esdoorndreef 4,woonhuis,6871 LH,Renkum,395000,150 ,264 ,5,/en/koop/renkum/huis-42034292-esdoorndreef-4/
Hogeweg 62,woonhuis,7582 CH,Losser,395000,133 ,404 ,5,/en/koop/losser/huis-42034385-hogeweg-62/
Lindesingel 34,woonhuis,3053 JH,Rotterdam,450000,95 ,166 ,5,/en/koop/rotterdam/huis-42034392-lindesingel-34/
Korte Parkstraat 16,woonhuis,4611 CV,Bergen op Zoom,495000,165 ,165 ,5,/en/koop/bergen-op-zoom/huis-88409368-korte-parkstraat-16/
